"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4999","userCanCreateAccountTest()","","2026-09-21","passed","2026-09-21","","ui.iteration1.CreateAccountTest","ui.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","486","adminCanNotCreateUserWithInvalidData(String, String, String, List) [1] username=  , password=Password1!, errorKey=username, errorValues=[Username cannot be blank, Username must be between 3 and 15 characters, Username must contain only letters, digits, dashes, underscores, and dots]","","2026-09-21","passed","2026-09-21","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1117","userCanTransferMoneyToSomeonesAccountTest()","","2026-09-21","passed","2026-09-21","","api.iteration2.TransferTest","api.iteration2.TransferTest","userCanTransferMoneyToSomeonesAccountTest"
"","1136","userCannotUpdateNameTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.UpdateNameTest","ui.iteration2.UpdateNameTest","userCannotUpdateNameTest"
"","301","userCanGenerateAuthTokenTest()","","2026-09-21","passed","2026-09-21","","api.iteration1.LoginUserTest","api.iteration1.LoginUserTest","userCanGenerateAuthTokenTest"
"","112","adminCanNotCreateUserWithInvalidData(String, String, String, List) [3] username=ab%, password=Password1!, errorKey=username, errorValues=[Username must contain only letters, digits, dashes, underscores, and dots]","","2026-09-21","passed","2026-09-21","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","964","userCannotTransferMoneyBetweenHisAccountTest(double) [2] amount=0.0","","2026-09-21","passed","2026-09-21","","api.iteration2.TransferTest","api.iteration2.TransferTest","userCannotTransferMoneyBetweenHisAccountTest"
"","0","userCannotTransferMoneyBetweenHisAccountWithFraudCheckTest(double)","","2026-09-21","skipped","2026-09-21","","mock.TransferWithFraudCheckTest","mock.TransferWithFraudCheckTest","userCannotTransferMoneyBetweenHisAccountWithFraudCheckTest"
"","864","adminCannotCreateUserWithInvalidDataTest()","","2026-09-21","passed","2026-09-21","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","585","userCanDepositMoneyIntoHisAccountTest(double) [1] amount=0.01","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCanDepositMoneyIntoHisAccountTest"
"","576","userCannotDepositMoneyIntoHisAccountTest(double) [2] amount=0.0","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCannotDepositMoneyIntoHisAccountTest"
"","586","userCanCreateAccountTest()","","2026-09-21","passed","2026-09-21","","api.iteration1.CreateAccountTest","api.iteration1.CreateAccountTest","userCanCreateAccountTest"
"","2159","userCanTransferMoneyBetweenHisAccountTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.TransferTest","ui.iteration2.TransferTest","userCanTransferMoneyBetweenHisAccountTest"
"","143","adminCanNotCreateUserWithInvalidData(String, String, String, List) [2] username=ab, password=Password1!, errorKey=username, errorValues=[Username must be between 3 and 15 characters]","","2026-09-21","passed","2026-09-21","","api.iteration1.CreateUserTest","api.iteration1.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","674","userCannotDepositMoneyIfNoAccountIsSelectedTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.DepositTest","ui.iteration2.DepositTest","userCannotDepositMoneyIfNoAccountIsSelectedTest"
"","746","userCanLoginWithCorrectedDataTest()","","2026-09-21","passed","2026-09-21","","ui.iteration1.LoginUserTest","ui.iteration1.LoginUserTest","userCanLoginWithCorrectedDataTest"
"","0","userCanTransferMoneyAgainTest()","","2026-09-21","skipped","2026-09-21","","ui.iteration2.TransferAgainTest","ui.iteration2.TransferAgainTest","userCanTransferMoneyAgainTest"
"","451","userCannotUpdateNameTest(String) [1] newName=","","2026-09-21","passed","2026-09-21","","api.iteration2.UpdateNameTest","api.iteration2.UpdateNameTest","userCannotUpdateNameTest"
"","0","buttonSendTransferDisabledIfAmountIsNotFilledTest()","","2026-09-21","skipped","2026-09-21","","ui.iteration2.TransferAgainTest","ui.iteration2.TransferAgainTest","buttonSendTransferDisabledIfAmountIsNotFilledTest"
"","584","userCanDepositMoneyIntoHisAccountTest(double) [3] amount=5000.0","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCanDepositMoneyIntoHisAccountTest"
"","572","userCanDepositMoneyIntoHisAccountTest(double) [2] amount=4999.99","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCanDepositMoneyIntoHisAccountTest"
"","1049","userCanTransferMoneyBetweenHisAccountTest(double) [3] amount=10000.0","","2026-09-21","passed","2026-09-21","","api.iteration2.TransferTest","api.iteration2.TransferTest","userCanTransferMoneyBetweenHisAccountTest"
"","586","userCannotDepositMoneyToSomeoneOrToNonexistentAccountTest()","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCannotDepositMoneyToSomeoneOrToNonexistentAccountTest"
"","0","userCanTransferMoneyBetweenHisAccountWithFraudCheckTest(double)","","2026-09-21","skipped","2026-09-21","","mock.TransferWithFraudCheckTest","mock.TransferWithFraudCheckTest","userCanTransferMoneyBetweenHisAccountWithFraudCheckTest"
"","449","userCannotUpdateNameTest(String) [4] newName=Poll 2","","2026-09-21","passed","2026-09-21","","api.iteration2.UpdateNameTest","api.iteration2.UpdateNameTest","userCannotUpdateNameTest"
"","932","userCannotTransferMoneyFromAccountThatIsLessThanAmountBeingTransferredTest()","","2026-09-21","passed","2026-09-21","","api.iteration2.TransferTest","api.iteration2.TransferTest","userCannotTransferMoneyFromAccountThatIsLessThanAmountBeingTransferredTest"
"","584","userCannotDepositMoneyIntoHisAccountTest(double) [3] amount=5000.01","","2026-09-21","passed","2026-09-21","","api.iteration2.DepositTest","api.iteration2.DepositTest","userCannotDepositMoneyIntoHisAccountTest"
"","2306","userCannotTransferMoneyAgainTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.TransferAgainTest","ui.iteration2.TransferAgainTest","userCannotTransferMoneyAgainTest"
"","355","userCanUpdateNameTest(String) [2] newName=a black","","2026-09-21","passed","2026-09-21","","api.iteration2.UpdateNameTest","api.iteration2.UpdateNameTest","userCanUpdateNameTest"
"","1586","userCannotTransferMoneyIfAmountIsNotFilledTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.TransferTest","ui.iteration2.TransferTest","userCannotTransferMoneyIfAmountIsNotFilledTest"
"","0","userCanUpdateNameTest()","","2026-09-21","skipped","2026-09-21","","ui.iteration2.UpdateNameTest","ui.iteration2.UpdateNameTest","userCanUpdateNameTest"
"","1132","userCannotDepositMoneyIntoHisAccountTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.DepositTest","ui.iteration2.DepositTest","userCannotDepositMoneyIntoHisAccountTest"
"","1414","userCanDepositMoneyIntoHisAccountTest()","","2026-09-21","passed","2026-09-21","","ui.iteration2.DepositTest","ui.iteration2.DepositTest","userCanDepositMoneyIntoHisAccountTest"
"","0","userCannotTransferMoneyFromAccountThatIsLessThanAmountBeingTransferredWithFraudCheckTest()","","2026-09-21","skipped","2026-09-21","","mock.TransferWithFraudCheckTest","mock.TransferWithFraudCheckTest","userCannotTransferMoneyFromAccountThatIsLessThanAmountBeingTransferredWithFraudCheckTest"
"","2132","adminCanCreateUserTest()","","2026-09-21","passed","2026-09-21","","ui.iteration1.CreateUserTest","ui.iteration1.CreateUserTest","adminCanCreateUserTest"
"","0","filterIsWorkingCorrectly()","","2026-09-21","skipped","2026-09-21","","ui.iteration2.TransferAgainTest","ui.iteration2.TransferAgainTest","filterIsWorkingCorrectly"
"","464","userCannotUpdateNameTest(String) [6] newName=Rock Tomas3","","2026-09-21","passed","2026-09-21","","api.iteration2.UpdateNameTest","api.iteration2.UpdateNameTest","userCannotUpdateNameTest"
"","447","userCannotUpdateNameTest(String) [2] newName=John","","2026-09-21","passed","2026-09-21","","api.iteration2.UpdateNameTest","api.iteration2.UpdateNameTest","userCannotUpdateNameTest"
"","0","filterIsWorkingCorrectlyIfNoMatches()","","2026-09-21","skipped","2026-09-21","","ui.iteration2.TransferAgainTest","ui.iteration2.TransferAgainTest","filterIsWorkingCorrectlyIfNoMatches"
